"FID_site","Area_ha","BASIN_NAME","abate_yr1","abate_yr2","abate_yr3","abate_yr4","abate_yr5","abate_yr6","abate_yr7","abate_yr8","abate_yr9","abate_yr10","abate_yr11","abate_yr12","abate_yr13","abate_yr14","abate_yr15","abate_yr16","abate_yr17","abate_yr18","abate_yr19","abate_yr20","abate_yr21","abate_yr22","abate_yr23","abate_yr24","abate_yr25","abate_CO2eMg_25yrs","FGM_yr","rate_scale","maint_cost_scale","rest_low_cost_scale","rest_high_cost_scale","DCF_25_4_CPlow","NPV_25_4_CPlow_RClow","NPV_25_4_CPlow_RChigh","DCF_25_7_CPlow","NPV_25_7_CPlow_RClow","DCF_25_4_CPhigh","NPV_25_4_CPhigh_RClow","DCF_25_4_CPlow_upperCI","NPV_25_4_CPlow_RClow_upperCI","DCF_25_4_CPlow_lowerCI","NPV_25_4_CPlow_RClow_lowerCI"
385,2.78143279573,"Curtis Island",2.99047618568067,2.99140618041974,3.11866819467034,4.3828122305694,8.15270070480474,14.2342925114519,21.3368488342052,28.2554814605858,34.2825616652581,39.1410313342359,42.8166301002135,45.4243941973692,47.1272037551013,48.092822760315,48.4741799991657,48.4022590483432,47.9852600790834,47.3105526846697,46.4476199422837,45.4511218321914,44.3636960818342,43.2183623847304,42.0405144822364,40.849536043584,39.6600941306193,836.550526823622,62.4053341741061,0,2086.0745967975,25748.1706323581,213873.08128197,29259.750914955,3511.58028259693,-184613.330367015,15893.9084365844,-9854.26219577367,82889.6626540079,57141.4920216498,39407.7634767303,13659.5928443722,19496.1617911873,-6252.00884117077
386,2.2127046545,"Curtis Island",3.16672598108518,3.16746581946294,3.2687065235441,4.27437057033809,7.27342858216124,12.1115151083316,17.7618091660356,23.2657864722122,28.0605074034168,31.9255640186269,34.8496117730073,36.9241654002485,38.2788008706681,39.0469794079768,39.3503603940082,39.2931451460622,38.9614101071539,38.424660378168,37.7381718063165,36.9454280258933,36.0803486127595,35.1692017117343,34.2321887966771,33.2847301509479,32.3384938569423,685.193576083779,49.6200670755307,0,1659.528490875,20483.3627799826,170141.792802392,24266.4146167699,3783.05183678728,-145875.378185622,13345.9208387351,-7137.44194124755,68231.6942220494,47748.3314420668,32339.4593727285,11856.0965927458,16499.1900991469,-3984.17268083569
387,1.43586399957,"Curtis Island",2.47925042556648,0.803772944686581,0.854107561950807,1.35410126854523,2.84516594009584,5.25055452165661,8.0597545504994,10.7962091578803,13.1800373340207,15.101657172571,16.5554284191743,17.5868501558069,18.2603446613514,18.6422658759157,18.7931001273734,18.7646539837677,18.5997227303935,18.3328627512934,17.9915559633368,17.597421458462,17.1673232923297,16.7143213999503,16.2484595030079,15.7774042220387,15.3069566670503,323.063282088725,49.6531265150093,0,1076.8979996775,13292.0239247,110408.081173607,9419.03331341058,-3872.99061128946,-100989.047860196,4529.24607361959,-8762.77785108046,30128.5099487722,16836.4860240721,14591.1822978229,1299.15837312287,5280.63830653837,-8011.38561816167
388,1.51797034801,"Styx",3.70965455469975,3.71016210085911,3.77961555457609,4.46952424261558,6.52694708167139,9.84598581884476,13.7222176209214,17.4980727630126,20.7873617036965,23.4388795213005,25.4448435968987,26.8680351446132,27.7973462631207,28.3243344243703,28.5324607650864,28.4932097878121,28.2656319140683,27.8974092431767,27.4264622788599,26.882621795304,26.2891574024307,25.6640896523192,25.0212772211061,24.3712987781753,23.7221588966672,508.488758126207,140.056378062855,0,1138.4777610075,14052.0955945525,116721.495526321,16242.1877447335,2190.09215018096,-100479.307781588,8868.22682758116,-5183.86876697137,48942.4439239803,34890.3483294278,21780.4823012738,7728.38670672131,10913.6929121454,-3138.40268240717
389,2.95740289456,"Styx",17.5350508357428,2.77407595574285,2.77407595574285,2.77407595574285,2.77407595574285,2.77407595574285,2.77407595574285,2.77407595574285,2.77407595574285,2.77407595574285,2.77407595574285,2.77407595574285,2.77407595574285,2.77407595574285,2.77407595574285,2.77407595574285,2.77407595574285,2.77407595574285,2.77407595574285,2.77407595574285,2.77407595574285,2.77407595574285,2.77407595574285,2.77407595574285,2.77407595574285,84.1128737735712,220.053401371508,0,2218.05217092,27377.1541324533,227403.973456694,-11296.0362188375,-38673.1903512908,-238700.009675532,-10032.8513726027,-37410.0055050559,-5617.88122039727,-32995.0353528505,-1092.65908534854,-28469.8132178018,-13733.27016853,-41110.4243009832
390,1.65058986507,"Styx",8.0602719296376,1.10047856290878,1.11219895046858,1.22862220621685,1.57581578346313,2.13590917326288,2.79002983336811,3.427211762654,3.98228482407523,4.42973293184906,4.76824275589382,5.00840873207421,5.16523155210155,5.25416169392628,5.28928336526224,5.28265969658724,5.24425554621654,5.18211734890328,5.10264425366465,5.01087025400215,4.91072213587174,4.80524089785744,4.69676521495229,4.58708025547274,4.47753680464887,104.627776465339,127.391112058117,0,1237.9423988025,15279.775788618,126919.025660895,-3631.68583513004,-18911.461623748,-130550.711496025,-3976.30442950002,-19256.080218118,3186.91517991515,-12092.8606087028,2113.85789584173,-13165.9178927762,-5680.04724390183,-20959.8230325198
391,3.08858982351,"Styx",16.6550730660802,1.38470511926134,1.38591003477348,1.3978789382001,1.43357220557779,1.49115265760446,1.55839959173148,1.62390513809157,1.68096947480136,1.72696941833454,1.76176995167226,1.78646023675997,1.8025824210773,1.81172489241925,1.81533557904453,1.81465463218223,1.81070649000038,1.80431836695772,1.79614812815266,1.78671329374629,1.77641755732699,1.76557354903158,1.75442169655602,1.74314552429193,1.7318838998381,57.1003918635136,227.647453628212,0,2316.4423676325,28591.5726280305,237491.347403506,-13305.8183125725,-41897.390940603,-250797.165716079,-11576.3386797722,-40167.9113078027,-9423.72521428896,-38015.2978423195,-2486.41851870214,-31077.9911467326,-15945.9128552842,-44537.4854833147
392,15.4973870728,"Styx",282.122566656856,204.771993688856,204.771993688856,204.771993688856,204.771993688856,204.771993688856,204.771993688856,204.771993688856,204.771993688856,204.771993688856,204.771993688856,204.771993688856,204.771993688856,204.771993688856,204.771993688856,204.771993688856,204.771993688856,204.771993688856,204.771993688856,204.771993688856,204.771993688856,204.771993688856,204.771993688856,204.771993688856,204.771993688856,5196.65041518941,2919.25936394079,-0.166666667,9685.86691662565,119551.503323253,993035.534551841,150118.690297632,30567.1869743798,-842916.844254209,97855.7185794349,-21695.7847438178,494091.957236178,374540.453912925,203586.504849185,84035.0015259324,137347.078395413,17795.5750721603
393,1.52771252376,"Styx",8.72452630658533,1.09942015458533,1.09942015458533,1.09942015458533,1.09942015458533,1.09942015458533,1.09942015458533,1.09942015458533,1.09942015458533,1.09942015458533,1.09942015458533,1.09942015458533,1.09942015458533,1.09942015458533,1.09942015458533,1.09942015458533,1.09942015458533,1.09942015458533,1.09942015458533,1.09942015458533,1.09942015458533,1.09942015458533,1.09942015458533,1.09942015458533,1.09942015458533,35.1106100166333,113.673423212709,0,1145.78439282,14142.2804819697,117470.601939837,-6253.9815201897,-20396.2620021594,-123724.583460026,-5479.74129543521,-19622.0217774049,-3871.80817296574,-18014.0886549355,-983.202700752842,-15125.4831827226,-7512.98830901928,-21655.268790989
394,3.24109468335,"Styx",18.4395047386079,2.26257633060789,2.26257633060789,2.26257633060789,2.26257633060789,2.26257633060789,2.26257633060789,2.26257633060789,2.26257633060789,2.26257633060789,2.26257633060789,2.26257633060789,2.26257633060789,2.26257633060789,2.26257633060789,2.26257633060789,2.26257633060789,2.26257633060789,2.26257633060789,2.26257633060789,2.26257633060789,2.26257633060789,2.26257633060789,2.26257633060789,2.26257633060789,72.7413366731973,241.162128440922,0,2430.8210125125,30003.334637687,249217.923840848,-13355.7613411133,-43359.0959788002,-262573.685181961,-11687.6867474464,-41691.0213851334,-8417.32397009935,-38420.6586077863,-2173.62040867934,-32176.9550463663,-16026.7881153097,-46030.1227529967
395,3.89518455347,"Styx",21.5137643423223,2.07214192632234,2.07214192632234,2.07214192632234,2.07214192632234,2.07214192632234,2.07214192632234,2.07214192632234,2.07214192632234,2.07214192632234,2.07214192632234,2.07214192632234,2.07214192632234,2.07214192632234,2.07214192632234,2.07214192632234,2.07214192632234,2.07214192632234,2.07214192632234,2.07214192632234,2.07214192632234,2.07214192632234,2.07214192632234,2.07214192632234,2.07214192632234,71.2451705740585,289.83222035852,0,2921.3884151025,36058.3497401915,299512.943074333,-16863.3764952919,-52921.7262354835,-316376.319569625,-14622.5773321004,-50680.927072292,-11997.0588416319,-48055.4085818235,-3424.5482871281,-39482.8980273196,-20073.4478201594,-56131.7975603509
396,1.70698694231,"Styx",9.355214542135,0.835286054135002,0.835286054135002,0.835286054135002,0.835286054135002,0.835286054135002,0.835286054135002,0.835286054135002,0.835286054135002,0.835286054135002,0.835286054135002,0.835286054135002,0.835286054135002,0.835286054135002,0.835286054135002,0.835286054135002,0.835286054135002,0.835286054135002,0.835286054135002,0.835286054135002,0.835286054135002,0.835286054135002,0.835286054135002,0.835286054135002,0.835286054135002,29.402079841375,127.013239875279,0,1280.2402067325,15801.8526010332,131255.57360954,-7481.4113386546,-23283.2639396878,-138736.984948195,-6472.86769530613,-22274.7202963393,-5469.07076976692,-21270.9233708001,-1592.09547570253,-17393.9480767357,-8888.16523727687,-24690.01783831
397,1.24835847706,"Coral Sea",24.5062508742991,18.376465097715,18.3773911620662,18.3865901263711,18.414022973043,18.4582776974712,18.5099618095907,18.5603075397935,18.6041655924292,18.6395198620316,18.6662665782975,18.6852428406253,18.6976339004213,18.7046605481045,18.7074356208241,18.7069122641174,18.7038778324985,18.6989680998563,18.6926886828996,18.6854373331449,18.6775243181895,18.6691899168099,18.6606189150063,18.6519523644916,18.6432969950167,471.084658945114,235.154862823296,0,936.268857795,11556.2551527532,95990.1941341771,13960.5806892835,2404.3255365303,-82029.6134448936,9028.67646193476,-2527.57869081844,45123.1456495845,33566.8904968313,18271.584230282,6715.32907752876,12877.4221314111,1321.16697865789
398,1.74483346891,"Shoalwater",0.896587437527785,0.89717083625454,0.977004080422068,1.77001934169334,4.13492318845563,7.9499909169234,12.4055239875489,16.7456791471206,20.5265509840959,23.5743370626679,25.8800916546731,27.5159786011862,28.5841748889295,29.1899212168497,29.4291519546586,29.3840349347718,29.1224456402242,28.6991922407158,28.1578624438496,27.5327452208987,26.8505878155368,26.1321039440327,25.3932234560432,24.646105998795,23.8999524256336,500.295359419508,160.98774688262,0,1308.6251016825,16152.2039833261,134165.711604673,14442.3085432125,-1709.89544011356,-119723.40306146,7194.97390029031,-8957.23008303578,46467.4252639646,30315.2212806385,20808.2989719353,4656.0949886092,8317.47232197971,-7834.73166134638
399,1.23751216889,"Shoalwater",3.07132146763425,3.07173523961109,3.12835647949678,3.69079770069072,5.36809128196041,8.07390472204119,11.2339642867149,14.3121927740298,16.9937529873316,19.1553766126095,20.790718946907,21.9509617528993,22.7085734331461,23.1381953093544,23.3078682461711,23.2758692759104,23.0903386695501,22.790148786051,22.4062139402954,21.9628533753269,21.4790374100412,20.9694571209443,20.4454106564223,19.9155221718597,19.3863173161873,415.716979963187,114.179574310799,0,928.1341266675,11455.8491339844,95156.1875198836,13300.3540501538,1844.50491616938,-81855.8334697298,7271.63482118372,-4184.21431280065,40036.6484681576,28580.7993341733,17815.3938050002,6359.54467101583,8956.35144122463,-2499.49769275975
400,1.38157248476,"Fitzroy",3.83577979279396,3.83624173579867,3.8994547786034,4.52737499127006,6.39993785218479,9.42076009406308,12.948711458789,16.3853050325819,19.3790505049365,21.7923287557882,23.6180564365493,24.9133738528957,25.7591861252777,26.2388242629346,26.4282503977111,26.3925261309716,26.185396188478,25.8502584205047,25.4216261636347,24.9266498892214,24.3865084266722,23.8176031767667,23.2325476099799,22.6409698994952,22.050155405471,474.286877383373,127.472276002872,0,1036.17936357,12789.4386422646,106233.436516469,15359.5939422342,2570.15529996959,-90873.8425742351,8480.55157827548,-4308.88706398915,45880.5952801984,33091.1566379337,20400.2712898926,7610.83264762797,10509.8657586686,-2279.57288359606
401,1.58424131774,"Fitzroy",5.83674269002628,3.8938684069878,3.94854006179416,4.4916152815537,6.11115621476568,8.72380296473337,11.7750552162939,14.7472940018331,17.3365226132175,19.4237171165706,21.0027512700336,22.1230445435265,22.8545701043115,23.269399220748,23.43322997137,23.402332791093,23.2231903829186,22.9333366509948,22.5626214671228,22.1345267130757,21.6673695208753,21.1753351232204,20.6693326501436,20.1576893097231,19.646706059452,426.543750346385,146.327959453708,0,1188.180988305,14665.5766174266,121817.27800126,11905.0611073365,-2760.51551009006,-109912.216893923,6090.42614115529,-8575.15047627129,39397.7180393779,24732.1414219513,17607.9075101194,2942.33089269282,7389.77095144771,-7275.80566597887
402,12.6213536378,"Waterpark",20.3268350838465,20.3310551393934,20.9085345020097,26.6448659313445,43.7515635272898,71.3481231203141,103.577533619296,134.972349918455,162.321551135541,184.367925179307,201.04676249859,212.880065291626,220.606937947592,224.988646432599,226.719138728493,226.392781605479,224.500557123588,221.438924016703,217.523177020333,213.001347809526,208.066914444577,202.869711042751,197.52496728715,192.120640837559,186.723286711014,3964.95419595438,283.03529619216,-0.166666667,7888.34602046966,97364.9166975845,808746.183960162,148914.89515111,51549.9784535259,-659831.288809052,85164.5967819603,-12200.3199156241,403433.014296209,306068.097598625,194963.732744205,97598.8160466208,104610.463406553,7245.5467089681
403,4.99399950689,"Shoalwater",33.0940584150985,8.16800561509851,8.16800561509851,8.16800561509851,8.16800561509851,8.16800561509851,8.16800561509851,8.16800561509851,8.16800561509851,8.16800561509851,8.16800561509851,8.16800561509851,8.16800561509851,8.16800561509851,8.16800561509851,8.16800561509851,8.16800561509851,8.16800561509851,8.16800561509851,8.16800561509851,8.16800561509851,8.16800561509851,8.16800561509851,8.16800561509851,8.16800561509851,229.126193177463,358.959372815951,0,3745.4996301675,46230.2564486616,384004.267188803,-14423.7654511543,-60654.021899816,-398428.032639958,-13642.5809888808,-59872.8374375424,918.573520562139,-45311.6829280995,2806.12073422618,-43424.1357144355,-18539.3894265259,-64769.6458751876
404,8.89065715344,"Styx",162.108598786448,117.733536594448,117.733536594448,117.733536594448,117.733536594448,117.733536594448,117.733536594448,117.733536594448,117.733536594448,117.733536594448,117.733536594448,117.733536594448,117.733536594448,117.733536594448,117.733536594448,117.733536594448,117.733536594448,117.733536594448,117.733536594448,117.733536594448,117.733536594448,117.733536594448,117.733536594448,117.733536594448,117.733536594448,2987.7134770532,1674.74280873191,-0.083333333,6112.32679521266,75443.7226384323,626661.274482401,83748.7041784141,8304.98153998183,-542912.570303986,53894.9708717442,-21548.7517666881,281508.682634286,206064.959995854,114422.524745678,38978.8021072456,76421.7891898524,978.066551420095
405,6.0550116783,"Styx",32.5443922104936,3.09401801825486,3.10108886730815,3.17132641393267,3.38078649914363,3.71868793754016,4.11331554065018,4.49772409527167,4.83259679558412,5.10253991931682,5.30676114124014,5.45165202958694,5.54626242389919,5.59991351742508,5.6211022396622,5.61710621468939,5.59393718986784,5.55644953756932,5.50850383122102,5.4531370530049,5.39271821253068,5.3290819284788,5.26363911134825,5.19746674392957,5.13137974794924,149.125587219898,450.53950964986,-0.083333333,4162.820530345,51381.1986837646,426789.749041345,-22524.261183569,-73905.4598673336,-449314.010224914,-19896.0542064516,-71277.2528902162,-12521.6246146058,-63902.8232983704,-1603.10984177507,-52984.3085255397,-27929.3977056269,-79310.5963893915
406,12.9472923589,"Styx",71.0451292249516,6.42261537695155,6.42261537695155,6.42261537695155,6.42261537695155,6.42261537695155,6.42261537695155,6.42261537695155,6.42261537695155,6.42261537695155,6.42261537695155,6.42261537695155,6.42261537695155,6.42261537695155,6.42261537695155,6.42261537695155,6.42261537695155,6.42261537695155,6.42261537695155,6.42261537695155,6.42261537695155,6.42261537695155,6.42261537695155,6.42261537695155,6.42261537695155,225.187898271789,1687.64141793183,-0.166666667,8092.05772107568,99879.3059888705,829631.558418336,-64731.9855583097,-164611.29154718,-894363.543976645,-53127.9887392081,-153007.294728079,-49324.8146510576,-149204.120639928,-20062.3153322153,-119941.621321086,-75402.0250336981,-175281.331022569
407,1.10495424062,"Styx",2.26634845799693,2.266682453359,2.31238692967711,2.76638761080463,4.12029340513949,6.30441700510066,8.85520656444326,11.3399423505943,13.5044888266494,15.2493442199548,16.5693871074083,17.5059312374342,18.1174728632988,18.4642622113694,18.6012216410502,18.5753921787947,18.4256324910556,18.1833202165626,17.8734092873606,17.5155301154652,17.1249954791279,16.7136639663912,16.2906554050159,15.8629311845145,15.4357587869771,330.245061995546,82.2168140412011,0,828.715680465,10228.7390772512,84963.3931403169,10301.9649478953,73.2258706441808,-74661.4281924215,5481.50776872868,-4747.23130852249,31531.9033910811,21303.1643138299,20312.2763824545,10083.5373052034,5797.51866278209,-4431.22041446907
408,10.6830687937,"Styx",63.4841600281313,10.1628210441312,10.1628210441312,10.1628210441312,10.1628210441312,10.1628210441312,10.1628210441312,10.1628210441312,10.1628210441312,10.1628210441312,10.1628210441312,10.1628210441312,10.1628210441312,10.1628210441312,10.1628210441312,10.1628210441312,10.1628210441312,10.1628210441312,10.1628210441312,10.1628210441312,10.1628210441312,10.1628210441312,10.1628210441312,10.1628210441312,10.1628210441312,307.391865087281,846.997826383138,-0.166666667,6676.91799339173,82412.4046455664,684545.522440077,-35292.7120566782,-117705.116702245,-719838.234496755,-30984.3298808791,-113396.734526445,-14546.902420645,-96959.3070662113,1565.13339996038,-80847.271245606,-44096.7767388113,-126509.181384378
409,4.82999773778,"Styx",87.5057531383681,63.3982571383681,63.3982571383681,63.3982571383681,63.3982571383681,63.3982571383681,63.3982571383681,63.3982571383681,63.3982571383681,63.3982571383681,63.3982571383681,63.3982571383681,63.3982571383681,63.3982571383681,63.3982571383681,63.3982571383681,63.3982571383681,63.3982571383681,63.3982571383681,63.3982571383681,63.3982571383681,63.3982571383681,63.3982571383681,63.3982571383681,63.3982571383681,1609.0639244592,909.832089650838,0,3622.498303335,44712.0657012398,371393.657380399,43326.6940719351,-1385.3716293047,-328066.963308464,27434.6082967097,-17277.4574045302,149834.081273969,105122.015572729,59990.7610073352,15278.6953060953,39346.2247485381,-5365.84095270176
410,4.95044578306,"Styx",16.9059656176813,1.26734674515269,1.35048618546744,2.17634320368894,4.63918665027874,8.61225074174983,13.252304264043,17.7722016402379,21.7096536592023,24.8836600698626,27.2849046676667,28.9885398708897,30.1009742011657,30.7318067722474,30.9809449584117,30.933959472338,30.6615367771588,30.2207548558755,29.6570065476807,29.0060008596469,28.295592739825,27.5473537377036,26.7778734181763,25.9998150053847,25.2227603947603,544.979223056296,368.35171462081,0,3712.834337295,45827.0726239181,380655.28491926,515.466252019059,-45311.6063718991,-380139.818667241,-4950.51175557296,-50777.5843794911,35578.255166191,-10248.8174577272,17955.5561741428,-27871.5164497754,-8445.26757070221,-54272.3401946204
411,1.904651593,"Styx",10.6208112056505,1.11432212565053,1.11432212565053,1.11432212565053,1.11432212565053,1.11432212565053,1.11432212565053,1.11432212565053,1.11432212565053,1.11432212565053,1.11432212565053,1.11432212565053,1.11432212565053,1.11432212565053,1.11432212565053,1.11432212565053,1.11432212565053,1.11432212565053,1.11432212565053,1.11432212565053,1.11432212565053,1.11432212565053,1.11432212565053,1.11432212565053,1.11432212565053,37.3645422212632,141.720670495112,0,1428.48869475,17631.6660560859,146454.627841048,-8118.87250775603,-25750.5385638419,-154573.500348804,-7060.06311480779,-24691.7291708937,-5572.37837528664,-23204.0444313725,-1547.60644388238,-19179.2724999682,-9688.5207265569,-27320.1867826428
412,2.96319066102,"Styx",5.83279483847685,1.62162942245868,1.71859760237395,2.68182097294303,5.55431380580281,10.1882251260882,15.6000674846954,20.8717678992546,25.4641437239807,29.1660885953436,31.9667367269519,33.9537407802716,35.2512084066322,35.9869685466752,36.2775463562959,36.222745685883,35.9050104110347,35.3909124031025,34.7333947776649,33.9741060881555,33.1455344485657,32.2728394448147,31.3753700153512,30.4678956822243,29.5615921155685,625.18505136061,220.484222090363,0,2222.392995765,27430.7324172211,227849.012951605,14826.4952920492,-12604.237125172,-213022.517659556,6236.54822135168,-21194.1841958694,54916.6074451793,27485.8750279581,25470.2603366484,-1960.47208057268,6691.62380594916,-20739.108611272
413,4.17633337203,"Styx",8.67113758623053,8.67239997353355,8.84514713456494,10.561113164352,15.6784102239969,23.9336443198617,33.574749311372,42.9661938163507,51.1474331342774,57.7423848739244,62.7316918218937,66.2715057017536,68.5829221806415,69.8936663392256,70.4113257581665,70.3136992971489,69.7476593164301,68.8318024710221,67.6604460196407,66.3077861509025,64.8316998865699,63.2770086004596,61.6781820968813,60.0615320278226,58.4469676592926,1250.84050886632,310.751207733101,0,3132.2500290225,38660.9895611076,321131.356510935,39069.8829151774,408.893354069798,-282061.473595757,20811.8582098593,-17849.1313512483,119485.363556591,80824.3739954836,76905.4084624805,38244.4189013729,22044.6291445027,-16616.3604166049
414,3.90725372024,"Styx",14.9847327441848,4.70536580490463,4.78179086999279,5.5409513374214,7.80489453928829,11.4570923486627,15.722413249445,19.8772818636646,23.496743646083,26.4144159999819,28.6217351013018,30.18778402826,31.2103777067331,31.7902639811912,32.0192816654753,31.9760907464868,31.7256690196656,31.3204848267455,30.8022650626476,30.2038348604189,29.5507995911049,28.8629886770292,28.1556519030347,27.4404298060988,26.7261304438562,585.379469823679,290.729577503492,0,2930.44029018,36170.0759576509,300440.979117328,8083.28741788421,-28086.7885397667,-292357.691699444,1273.42985986821,-34896.6460977827,45857.9724433528,9687.89648570192,31927.9971210815,-4242.07883656944,-1146.2073523452,-37316.2833099961
415,1.5298676681,"Styx",8.18018210641244,0.544294962412441,0.544294962412441,0.544294962412441,0.544294962412441,0.544294962412441,0.544294962412441,0.544294962412441,0.544294962412441,0.544294962412441,0.544294962412441,0.544294962412441,0.544294962412441,0.544294962412441,0.544294962412441,0.544294962412441,0.544294962412441,0.544294962412441,0.544294962412441,0.544294962412441,0.544294962412441,0.544294962412441,0.544294962412441,0.544294962412441,0.544294962412441,21.243261204311,113.834143895391,0,1147.400751075,14162.2309996629,117636.317739733,-6961.61723504767,-21123.8482347106,-124597.934974781,-5983.17292272987,-20145.4039223928,-5495.56395965292,-19657.7949593159,-1683.38616207449,-15845.6171617374,-8222.40410953741,-22384.6351092003
416,2.84919593001,"Styx",34.1549919222623,19.9340648822623,19.9340648822623,19.9340648822623,19.9340648822623,19.9340648822623,19.9340648822623,19.9340648822623,19.9340648822623,19.9340648822623,19.9340648822623,19.9340648822623,19.9340648822623,19.9340648822623,19.9340648822623,19.9340648822623,19.9340648822623,19.9340648822623,19.9340648822623,19.9340648822623,19.9340648822623,19.9340648822623,19.9340648822623,19.9340648822623,19.9340648822623,512.572549096557,330.280841740005,0,2136.8969475075,26375.464862405,219083.600963782,8181.08620171658,-18194.3786606885,-210902.514762065,3857.11557600519,-22518.3492863999,42162.9217340067,15787.4568716016,18011.1606349136,-8364.3042274914,5833.02135777809,-20542.443504627
417,7.62444337849,"Styx",104.279300798275,66.2241958702747,66.2241958702747,66.2241958702747,66.2241958702747,66.2241958702747,66.2241958702747,66.2241958702747,66.2241958702747,66.2241958702747,66.2241958702747,66.2241958702747,66.2241958702747,66.2241958702747,66.2241958702747,66.2241958702747,66.2241958702747,66.2241958702747,66.2241958702747,66.2241958702747,66.2241958702747,66.2241958702747,66.2241958702747,66.2241958702747,66.2241958702747,1693.66000168487,1131.75316763544,-0.083333333,5241.80482461799,64698.9734945146,537411.725851418,34914.6981033406,-29784.275391174,-502497.027748077,20039.6921263843,-44659.2813681303,147125.505491622,82426.5319971071,61219.9110443223,-3479.0624501923,28631.2924039449,-36067.6810905697
418,19.510228364,"Styx",224.993877024202,127.614417048202,127.614417048202,127.614417048202,127.614417048202,127.614417048202,127.614417048202,127.614417048202,127.614417048202,127.614417048202,127.614417048202,127.614417048202,127.614417048202,127.614417048202,127.614417048202,127.614417048202,127.614417048202,127.614417048202,127.614417048202,127.614417048202,127.614417048202,127.614417048202,127.614417048202,127.614417048202,127.614417048202,3287.73988618106,2507.63542466272,-0.166666667,12193.8927226224,150507.767544245,1250168.81630826,51284.3212759055,-99223.4462683391,-1198884.49503235,25512.9681113519,-124994.799432893,269300.882516172,118793.114971927,118596.904846309,-31910.8626979354,35205.6728271641,-115302.094717081
419,2.5007134814,"Styx",40.2661304067072,32.7085855566719,32.7537211278774,33.2020706489991,34.5391237411365,36.6960605274016,39.2150992093996,41.6689063205877,43.8065096686156,45.5296460261918,46.8332577189763,47.7581442437359,48.3620737233603,48.7045464213118,48.8398010525559,48.8142931017653,48.6663975432953,48.4271014436483,48.1210481215409,47.7676236400174,47.3819501719768,46.9757386960385,46.557995521178,46.1355953852185,45.713740203423,1095.44516022163,471.061326068478,0,1875.53511105,23149.5068011615,192287.693771156,35133.156422062,11983.6496209005,-157154.537349094,22163.1593853484,-986.347415813198,106988.674907629,83839.1681064671,43956.6221004275,20807.115299266,30422.4326145071,7272.92581334554
420,1.83846173013,"Styx",33.8012715352778,24.6251499832778,24.6251499832778,24.6251499832778,24.6251499832778,24.6251499832778,24.6251499832778,24.6251499832778,24.6251499832778,24.6251499832778,24.6251499832778,24.6251499832778,24.6251499832778,24.6251499832778,24.6251499832778,24.6251499832778,24.6251499832778,24.6251499832778,24.6251499832778,24.6251499832778,24.6251499832778,24.6251499832778,24.6251499832778,24.6251499832778,24.6251499832778,624.804871133945,346.312609428464,0,1378.8462975975,17018.9358524565,141365.081926665,17111.2683089673,92.3324565108742,-124253.813617698,10882.0955527307,-6136.84029972577,58466.9268911863,41447.9910387299,23454.1711035958,6435.23525113936,15596.1681780579,-1422.76767439856
421,2.0590666378,"Styx",37.2848410295434,27.0076108455434,27.0076108455434,27.0076108455434,27.0076108455434,27.0076108455434,27.0076108455434,27.0076108455434,27.0076108455434,27.0076108455434,27.0076108455434,27.0076108455434,27.0076108455434,27.0076108455434,27.0076108455434,27.0076108455434,27.0076108455434,27.0076108455434,27.0076108455434,27.0076108455434,27.0076108455434,27.0076108455434,27.0076108455434,27.0076108455434,27.0076108455434,685.467501322586,387.869143030507,0,1544.29997835,19061.1109550665,158328.084384154,18445.9364821849,-615.17447288155,-139882.147901969,11678.1575560129,-7382.95339905356,63818.5585459026,44757.4475908361,25549.9696715585,6488.85871649198,16749.0286209578,-2312.08233410871
422,2.7205915403,"Styx",1.1545433261565,1.15545297852494,1.27993130922176,2.51642391289204,6.20385120177578,12.152416455349,19.0996140142017,25.8669109575023,31.7621569762874,36.514354226164,40.1095542659749,42.660277068663,44.3258399822255,45.2703373844231,45.6433529521148,45.5730051743177,45.165127490616,44.5051784032157,43.6611211414446,42.6864200728086,41.6227802824259,40.502499202908,39.3504151220409,38.1854877176433,37.022063229523,773.98911484842,251.01680638881,0,2040.443655225,25184.9533478336,209194.806549662,22213.2865907164,-2971.66675711717,-186981.519958945,11001.8517363062,-14183.1016115273,71745.6836691923,46560.7303213587,32139.3251735461,6954.37182571259,12663.2627057971,-12521.6906420365
423,41.1242159163,"Styx",728.588737932914,525.244882632955,525.262439422127,525.436837968722,525.956923538136,526.795926643749,527.775779781224,528.730259207776,529.561742011994,530.232005862381,530.739083429848,531.098844861687,531.333760744342,531.466975430558,531.519586641227,531.509664584138,531.452136318288,531.359055161694,531.24000684773,531.102532147736,530.952513269344,530.794505537259,530.632012216505,530.467707435698,530.303614630614,13439.5575342586,7561.93351767178,-0.229166667,23774.9373163299,293451.223524919,2437505.88254863,394003.456606365,100552.233081446,-2043502.42594226,258119.581710813,-35331.6418141061,1283386.50837988,989935.284854962,535962.96126191,242511.73773699,359081.68772286,65630.4641979405
